peak_id,peak_name,name,date,time,citizenship,gender,age,is_o2_used,died_on_descent,host_country,year,season
AMAD,Ama Dablam,Christopher Bernard (Chris) Warner,Dec 21,11:15,USA,M,26,No,.,Nepal,1990,Win
AMAD,Ama Dablam,Marco Dalla Longa,Dec 22,,Italy,M,26,No,.,Nepal,1990,Win
AMAD,Ama Dablam,Livio Ferraris,Dec 22,,Italy,M,26,No,.,Nepal,1990,Win
AMAD,Ama Dablam,Giovanni Ghisleni,Dec 22,,Italy,M,25,No,.,Nepal,1990,Win
AMAD,Ama Dablam,Battista Galbiati,Dec 23,,Italy,M,25,No,.,Nepal,1990,Win
AMAD,Ama Dablam,Fabrizio Rodolfi,Dec 23,,Italy,M,30,No,.,Nepal,1990,Win
AMAD,Ama Dablam,Michael (Mick) Murphy,Apr 04,15:30,Ireland,M,31,No,.,Nepal,1991,Spr
AMAD,Ama Dablam,Hans-Joerg Bumann,Oct 12,,Switzerland,M,34,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Martin Fischer,Oct 12,,Switzerland,M,32,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Diego Wellig,Oct 12,,Switzerland,M,30,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Adrian Ball,Oct 13,,UK,M,36,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Norbert Joos,Oct 13,,Switzerland,M,31,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Urs Braschler,Oct 14,,Switzerland,M,40,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Wolfgang Vollbrecht,Oct 14,,Germany,M,52,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Norbert Joos,Oct 17,,Switzerland,M,31,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Peter Marugg,Oct 17,,Switzerland,M,41,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Raymond Bousquet,Oct 25,,France,M,43,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Renaud Gardelle,Oct 25,,France,M,38,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Jean-Francois Grand,Oct 25,,France,M,46,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Michel Pelle,Oct 25,,France,M,44,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Claude Stucki,Oct 25,,Switzerland,M,60,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Gilles Buisson,Nov 03,,France,M,35,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Roger Lecompte,Nov 03,,France,M,40,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Jean Francois Males,Nov 03,,France,M,41,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Robert Collard,Nov 04,,France,M,49,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Pierre Alain Rickli,Nov 04,,Switzerland,M,30,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Ang Dawa Sherpa,Nov 04,,Nepal,M,0,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Dominique Gombert,Nov 09,,France,M,49,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Veronique Parein,Nov 09,,France,F,34,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Michel Richard,Nov 09,,France,M,52,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Ang Dawa Sherpa,Nov 09,,Nepal,M,0,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Dawa Sherpa,Nov 09,,Nepal,M,0,No,.,Nepal,1991,Aut
AMAD,Ama Dablam,Warwick Baird,Dec 15,,Australia,M,30,No,.,Nepal,1991,Win
AMAD,Ama Dablam,Ang Dawa Sherpa,Dec 15,,Nepal,M,0,No,.,Nepal,1991,Win
AMAD,Ama Dablam,Byoung-Cheul Yoo,Dec 15,,S Korea,M,23,No,.,Nepal,1991,Win
AMAD,Ama Dablam,Kyung-Lee Park,Dec 24,,S Korea,F,26,No,.,Nepal,1991,Win
AMAD,Ama Dablam,Ang Dawa Sherpa,Dec 24,,Nepal,M,0,No,.,Nepal,1991,Win
AMAD,Ama Dablam,Dawa Sherpa,Dec 24,,Nepal,M,0,No,.,Nepal,1991,Win
AMAD,Ama Dablam,David (Dave) Nettle,Apr 10,16:30,USA,M,34,No,.,Nepal,1992,Spr
AMAD,Ama Dablam,James (Jim) Quirk,Apr 10,16:30,USA,M,25,No,.,Nepal,1992,Spr
AMAD,Ama Dablam,Jose Joaquin Goni Azanza,Apr 19,18:30,Spain,M,36,No,Y,Nepal,1992,Spr
AMAD,Ama Dablam,Carlos Goni Mendibil,Apr 19,18:30,Spain,M,36,No,.,Nepal,1992,Spr
AMAD,Ama Dablam,Luis Miguel Iraizoz Ganuza,Apr 19,18:30,Spain,M,39,No,.,Nepal,1992,Spr
AMAD,Ama Dablam,Inaki Villanueva Diaz,Apr 19,18:30,Spain,M,35,No,.,Nepal,1992,Spr
AMAD,Ama Dablam,Paul Jiggins,May 04,,UK,M,26,No,.,Nepal,1992,Spr
AMAD,Ama Dablam,"Kami Tenzi Sherpa (Surke, Khumbu)",May 04,,Nepal,M,30,No,.,Nepal,1992,Spr
AMAD,Ama Dablam,Peter George (Pete) Athans,Oct 24,,USA,M,35,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Pierre Blanchard,Oct 24,,France,M,40,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Jeffrey Charles (Jeff) Lakes,Oct 24,,Canada,M,30,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Ryszard Jan Pawlowski,Oct 24,,Poland,M,42,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Daniel Joesph Petraud,Oct 24,,France,M,46,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Timothy Gill,Oct 25,,USA,M,45,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Gilbert Lombard,Oct 25,,France,M,47,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Jean-Noel Roche,Oct 25,,France,M,42,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Marie Sangnier,Oct 25,,France,F,30,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Richard Southwell,Oct 25,,USA,M,43,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Tomas Bravo Montesinos,Oct 26,,Spain,M,30,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Manuel De La Matta Sastre,Oct 26,,Spain,M,29,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Diego Fernandez del Pozo,Oct 26,,Spain,M,31,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Lluis Giner Arnabat,Oct 26,,Spain,M,29,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Sergi Martinez Sanchez,Oct 26,,Spain,M,34,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Eric Berard,Oct 27,,France,M,29,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Daniel Joesph Petraud,Oct 27,,France,M,46,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Pierluigi Avataneo,Oct 28,,Italy,M,30,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Mauro Gaido,Oct 28,,Italy,M,25,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Jacobus (Kobus) Barnard,Nov 01,,Canada,M,31,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Phillip Clark,Nov 01,,UK,M,30,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Matthew (Matt) Godbold,Nov 01,,Australia,M,29,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Richard Howes,Nov 01,,Australia,M,32,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Alexander P. (Alec) McNab,Nov 01,,UK,M,32,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Krysztof Pankiewicz,Nov 01,,Poland,M,35,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Ryszard Jan Pawlowski,Nov 01,,Poland,M,42,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Paul Roberts,Nov 01,,UK,M,32,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Henry Barclay Todd,Nov 01,,UK,M,47,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Raymond Peter Vran,Nov 01,,Australia,M,36,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Carlos Bravo Montesinos,Nov 04,,Spain,M,26,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Manuel De La Matta Sastre,Nov 04,,Spain,M,29,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Randy Todd Burleson,Nov 07,,USA,M,32,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Scott Cole,Nov 07,,USA,M,34,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Ian Cotgrove,Nov 07,,UK,M,31,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Jason Keith,Nov 07,,USA,M,28,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Ryszard Jan Pawlowski,Nov 07,,Poland,M,42,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Laurent Terray,Nov 12,,France,M,32,No,.,Nepal,1992,Aut
AMAD,Ama Dablam,Franco Dellatorre,Dec 01,,Switzerland,M,35,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Didier Goethghebuer,Dec 03,16:00,Belgium,M,39,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Alain Hubert,Dec 03,16:00,Belgium,M,39,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Jacques Richon,Dec 03,16:00,Switzerland,M,42,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Man Ram Tamang,Dec 03,16:00,Nepal,M,0,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Hiroshi Aota,Dec 06,14:25,Japan,M,34,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Yasushi Yamanoi,Dec 07,11:00,Japan,M,27,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Wi-Yeong Kim,Dec 07,11:20,S Korea,M,35,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Ang Dawa Sherpa,Dec 07,11:20,Nepal,M,0,No,.,Nepal,1992,Win
AMAD,Ama Dablam,"Sonam Tshering Sherpa (Beding, Dolakha)",Dec 07,11:20,Nepal,M,32,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Byung-Tai Chun,Dec 07,12:35,S Korea,M,34,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Jin-Yong Kim,Dec 07,12:35,S Korea,M,26,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Dawa Sherpa,Dec 07,12:35,Nepal,M,0,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Jung-Shup Sim,Dec 07,12:35,S Korea,M,32,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Yoshiki Sasahara,Dec 07,13:55,Japan,M,34,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Toshio Ono,Dec 07,14:25,Japan,M,27,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Su-Young Lee,Dec 09,15:00,S Korea,M,26,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Woo-Song Jeon,Dec 11,,S Korea,M,31,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Duk-Ki Jeong,Dec 11,,S Korea,M,27,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Dawa Sherpa,Dec 11,,Nepal,M,0,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Sung-Bo Shim,Dec 11,,S Korea,M,23,No,.,Nepal,1992,Win
AMAD,Ama Dablam,Scott Eugene Fischer,Apr 24,13:30,USA,M,37,No,.,Nepal,1993,Spr
AMAD,Ama Dablam,Stephen Sharader,Apr 24,13:30,USA,M,19,No,.,Nepal,1993,Spr
AMAD,Ama Dablam,Johann (Hans) Kammerlander,Oct 15,,Italy,M,36,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Michael Kobl,Oct 15,,Germany,M,27,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Guenter Schweizer,Oct 15,,Germany,M,0,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Werner Tinkhauser,Oct 15,,Italy,M,42,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Paul Baierlacher,Oct 16,,Germany,M,39,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Peter John Carse,Oct 16,,USA,M,35,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Douglas K. Chabot,Oct 16,,USA,M,29,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Joerg Hanel,Oct 16,,Germany,M,24,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Timothy G. Howard,Oct 16,,USA,M,28,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Joe Lackey,Oct 16,,USA,M,26,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Alfredo Autiero,Oct 17,,Venezuela,M,37,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Anton Dallmair,Oct 17,,Germany,M,44,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Martin Echevarria Gil,Oct 17,,Venezuela,M,32,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Michael Lindenmeyer,Oct 17,,Germany,M,32,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Marcus Antonio Tobia,Oct 17,,Venezuela,M,28,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Carlos David Calderas Daal,Oct 19,,Venezuela,M,29,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Jose Antonio Delgado Sucre,Oct 19,,Venezuela,M,28,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Karen Grueneberg,Oct 19,,Germany,F,30,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Pablo Borjas,Oct 20,,Venezuela,M,24,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Wolfgang Mueller,Oct 20,,Germany,M,34,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Hans Schwarzer,Oct 20,,Venezuela,M,50,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Klaus Weichert,Oct 20,,Germany,M,49,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Sarke Lama,Oct 21,,Nepal,M,0,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Gerold Sopper,Oct 21,,Germany,M,36,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Aldo Verzaroli,Oct 25,,Switzerland,M,38,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Francois Damilano,Nov 04,,France,M,33,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Yves Gouselain,Nov 05,,France,M,32,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Jean-Michel Paulik,Nov 05,,France,M,25,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Francoise Denais,Nov 06,,France,F,35,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Cedric Pellet,Nov 06,,France,M,19,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Christian Pellet,Nov 06,,France,M,43,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Dominique Ripoll,Nov 06,,France,M,38,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,"Sonam Dendu (Sona Dendu) Sherpa (Khumjung, Khumbu)",Nov 06,,Nepal,M,33,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Bernard Cabrol,Nov 07,,France,M,35,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Andreas Neudert,Nov 07,,Germany,M,21,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Harald Wildner,Nov 07,,Germany,M,25,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Thomas Zenz,Nov 07,,Germany,M,25,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Manfred Zink,Nov 07,,Germany,M,34,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Paul Marc (Paulo) Grobel,Nov 09,,France,M,36,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Stephane Guillot,Nov 09,,France,M,32,No,.,Nepal,1993,Aut
AMAD,Ama Dablam,Kwang-Jae Cho,Dec 01,,S Korea,M,27,No,.,Nepal,1993,Win
AMAD,Ama Dablam,Dae-Young Kim,Dec 01,,S Korea,M,24,No,.,Nepal,1993,Win
AMAD,Ama Dablam,Ang Dawa Sherpa,Dec 01,,Nepal,M,0,No,.,Nepal,1993,Win
AMAD,Ama Dablam,Hoon-Jae Song,Dec 01,,S Korea,M,24,No,.,Nepal,1993,Win
AMAD,Ama Dablam,William Charles (Bill) Crouse,Dec 06,,USA,M,30,No,.,Nepal,1993,Win
AMAD,Ama Dablam,Kevin Alan Lundy,Dec 06,,USA,M,38,No,.,Nepal,1993,Win
AMAD,Ama Dablam,Kathy Zaiser,Dec 06,,USA,F,31,No,.,Nepal,1993,Win
AMAD,Ama Dablam,Robert (Rob) Ziegler,Dec 06,,USA,M,30,No,.,Nepal,1993,Win
AMAD,Ama Dablam,Todd McDougall,Dec 06,13:15,USA,M,29,No,.,Nepal,1993,Win
AMAD,Ama Dablam,Jim Olson,Dec 06,13:30,USA,M,39,No,.,Nepal,1993,Win
AMAD,Ama Dablam,Sean Sullivan,Dec 06,13:30,USA,M,25,No,.,Nepal,1993,Win
AMAD,Ama Dablam,Lily Richardson Leonard,Dec 08,,USA,F,37,No,.,Nepal,1993,Win
AMAD,Ama Dablam,James Malone (Jim) Williams,Dec 08,,USA,M,39,No,.,Nepal,1993,Win
AMAD,Ama Dablam,Vladimir Bachkirov,Apr 28,,Russia,M,42,No,.,Nepal,1994,Spr
AMAD,Ama Dablam,Sergei Bogomolov,Apr 28,,Russia,M,43,No,.,Nepal,1994,Spr
AMAD,Ama Dablam,Dima Botov,Apr 28,,Russia,M,35,No,.,Nepal,1994,Spr
AMAD,Ama Dablam,Sergei Golubtsov,Apr 28,,Russia,M,34,No,.,Nepal,1994,Spr
AMAD,Ama Dablam,Young-Jeoung Kim,Sep 10,,S Korea,M,27,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Byoung-Sun Park,Sep 10,,S Korea,M,25,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Manfred Graven,Oct 05,,Switzerland,M,27,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Richard Lehner,Oct 05,,Switzerland,M,22,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Jean-Louis Mazzone,Oct 05,,Switzerland,M,30,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Thomas Zumtaugwald,Oct 05,,Switzerland,M,24,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Bernhard Imboden,Oct 06,,Switzerland,M,25,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,"Prem Lhakpa Sherpa (Yaphu-5, Makalu-Barun)",Oct 06,,Nepal,M,25,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Rudolf Steindl,Oct 06,,Austria,M,34,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Klaus Roger Tscherrig,Oct 06,,Switzerland,M,27,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Kurt Laubert,Oct 07,,Switzerland,M,33,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Urs Lerjen,Oct 07,,Switzerland,M,32,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Bruno Marchetto,Oct 07,,Switzerland,M,46,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Willy Taugwalder,Oct 07,,Switzerland,M,32,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Hiroshi Doke,Oct 19,,Japan,M,28,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Yasuo Matsumoto,Oct 19,,Japan,M,39,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Kanji Saito,Oct 19,,Japan,M,37,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Tomoyasu Sano,Oct 19,,Japan,M,21,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Kimihiro Kumagai,Oct 21,,Japan,M,33,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Jiro Kurisima,Oct 21,,Japan,M,35,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Hidehiko Tajiri,Oct 21,,Japan,M,30,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Mizuho Tamaru,Oct 21,,Japan,M,29,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Tsutomu Yanagisawa,Oct 21,,Japan,M,28,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Christine Joyce Feld Boskoff,Oct 25,,USA,F,27,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Keith L. Boskoff,Oct 25,,USA,M,44,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Ryszard Jan Pawlowski,Oct 25,,Poland,M,44,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Simon Andrew Yates,Oct 25,,UK,M,31,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Pierre Roger Blanc,Oct 26,,France,M,27,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Andy Collins,Oct 26,,UK,M,36,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Bernard Favre,Oct 26,,France,M,40,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Gerard Girod,Oct 26,,France,M,26,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Thierry Lombard,Oct 26,,France,M,33,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Cedrik Tomio,Oct 26,,France,M,24,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Rene Tomio,Oct 26,,France,M,51,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Peter (Wilf) Williams,Oct 26,,UK,M,33,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Kenneth G. (Ken) Balfour,Oct 27,,UK,M,28,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Ian Robert Pomeroy,Oct 27,,UK,M,31,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Peta Watts,Oct 27,,UK,F,39,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Takao Miyashita,Oct 27,11:39,Japan,M,37,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Hisao Onami,Oct 27,11:39,Japan,M,39,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Shiro Miwa,Oct 27,11:59,Japan,M,23,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Tsuyoshi Oizumi,Oct 27,12:00,Japan,M,35,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Nigel Porter,Oct 30,,UK,M,44,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,John Walmsley,Oct 30,,UK,M,39,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Andrew McAuley,Nov 08,,Australia,M,27,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Rod T. Willard,Nov 08,,USA,M,35,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Vera Wong,Nov 08,,Australia,F,23,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Andrew John Burns,Nov 10,,Australia,M,34,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Armando Corvini,Nov 10,,Australia,M,55,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,David Mortimer Smith,Nov 10,,UK,M,27,No,.,Nepal,1994,Aut
AMAD,Ama Dablam,Mitsuru Kimura,Jan 14,10:30,Japan,M,30,No,.,Nepal,1994,Win
AMAD,Ama Dablam,Yasuhiro Takiguchi,Jan 14,10:30,Japan,M,39,No,.,Nepal,1994,Win
AMAD,Ama Dablam,David P. Bridges,Apr 25,,USA,M,24,No,.,Nepal,1995,Spr
AMAD,Ama Dablam,John G. Cleary,Apr 25,,USA,M,42,No,.,Nepal,1995,Spr
AMAD,Ama Dablam,Johann (Hans) Kammerlander,Oct 10,11:00,Italy,M,38,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Wolfgang Thomaseth,Oct 10,11:00,Italy,M,48,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Inaki Garcia Ereno,Oct 11,,Spain,M,32,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Hans Kafmann,Oct 11,,Italy,M,41,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Michael Kaiser,Oct 11,,Italy,M,32,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Yolanda Martin Sondesa,Oct 11,,Spain,F,30,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Oswald Oelz,Oct 11,,Switzerland,M,52,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Konrad Renzler,Oct 11,,Italy,M,57,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Inaki Unanue Mateo,Oct 11,,Spain,M,30,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Maurizio Gianini,Oct 13,,Switzerland,M,29,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Uwe Micha Johannes (Gianni) Goltz,Oct 13,,Switzerland,M,32,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Giovanni Milani,Oct 13,,Switzerland,M,26,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Moreno Moreni,Oct 13,,Switzerland,M,29,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Kurt Ortler,Oct 13,,Italy,M,28,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Olaf Reinstadtler,Oct 13,,Italy,M,31,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Aldo Verzaroli,Oct 13,,Switzerland,M,40,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Hubert Wegmann,Oct 13,,Italy,M,34,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Kurt Engel,Oct 15,,Germany,M,56,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Ernst Reinstadtler,Oct 15,,Italy,M,48,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Gilles Rene Marcaud,Oct 17,,France,M,33,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Philippe Raymond,Oct 17,,France,M,39,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Ralf Dujmovits,Oct 18,,Germany,M,33,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Wolfgang Kunzendorf,Oct 18,,Germany,M,59,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,"Chuldim Sherpa (Khumjung, Khumbu)",Oct 18,,Nepal,M,24,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,"Nawang Thile (Pemba Dorje) Sherpa (Beding, Dolakha)",Oct 18,,Nepal,M,42,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Walter Treibel,Oct 18,,Germany,M,39,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Alan Burgess,Oct 19,,UK,M,47,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Robert Steven Manthy,Oct 19,,USA,M,32,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Travis A. Spitzer,Oct 19,,USA,M,24,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Mark Pfetzer,Oct 19,12:00,USA,M,15,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Helene Chastagnol,Oct 20,,France,F,32,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Xavier Chastagnol,Oct 20,,France,M,29,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Dawa Sherpa,Oct 20,,Nepal,M,0,No,.,Nepal,1995,Aut
AMAD,Ama Dablam,Peter Habeler,Oct 20,11:05,Austria,M,53,No,.,Nepal,1995,Aut
